Roto_Rank,Roto_Rank_Bat,Season,Points,Total_Zn,Total_Z,Name,Team,Age,BA,R,RBI,HR,SB,BA_zscore,R_zscore,RBI_zscore,HR_zscore,SB_zscore,Roto_Rank_Pit,K,ERA,WHIP,Saves,Wins,K_zscore,ERA_zscore,WHIP_zscore,Saves_zscore,Wins_zscore
1675,941.0,2019.0,-2.0,-51.95067101875359,-3.9825800214996185,Charlie Morton,Rays,35.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1676,963.0,2019.0,-1.0,-50.77711295181679,-3.9825800214996185,Matt Barnes,Red Sox,29.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1677,964.0,2019.0,-1.0,-50.77711295181679,-3.9825800214996185,Archie Bradley,Diamondbacks,26.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1678,965.0,2019.0,-1.0,-51.95067101875359,-3.9825800214996185,Adrian Sampson,Rangers,27.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1679,888.0,2019.0,-1.0,-50.77711295181679,-3.9825800214996185,Carlos Martinez,Cardinals,27.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1680,987.0,2019.0,-1.0,-50.77711295181679,-3.9825800214996185,Rico Garcia,Rockies,25.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1681,986.0,2019.0,-1.0,-51.95067101875359,-3.9825800214996185,Jaime Barria,Angels,22.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1682,985.0,2019.0,-1.0,-51.95067101875359,-3.9825800214996185,Jose Suarez,Angels,21.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1683,984.0,2019.0,-1.0,-50.77711295181679,-3.9825800214996185,Adrian Morejon,Padres,20.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1684,983.0,2019.0,-1.0,-50.77711295181679,-3.9825800214996185,Elvis Luciano,Blue Jays,19.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1685,982.0,2019.0,-1.0,-51.95067101875359,-3.9825800214996185,Griffin Canning,Angels,23.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1686,981.0,2019.0,-1.0,-50.77711295181679,-3.9825800214996185,Yusei Kikuchi,Mariners,28.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1687,980.0,2019.0,-1.0,-51.95067101875359,-3.9825800214996185,Aaron Civale,Indians,24.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1688,979.0,2019.0,-1.0,-50.77711295181679,-3.9825800214996185,Hector Velazquez,Red Sox,30.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1689,978.0,2019.0,-1.0,-50.77711295181679,-3.9825800214996185,Jacob Webb,Braves,25.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1690,977.0,2019.0,-1.0,-50.77711295181679,-3.9825800214996185,T.J. Zeuch,Blue Jays,23.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1691,976.0,2019.0,0.0,-49.60355488488,-3.9825800214996185,Jimmy Cordero,- - -,27.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1692,975.0,2019.0,-1.0,-53.12422908569038,-3.9825800214996185,Andrew Suarez,Giants,26.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1693,974.0,2019.0,-1.0,-50.77711295181679,-3.9825800214996185,Justin Dunn,Mariners,23.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1694,973.0,2019.0,-1.0,-50.77711295181679,-3.9825800214996185,Jose Quijada,Marlins,23.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1695,972.0,2019.0,-1.0,-50.77711295181679,-3.9825800214996185,Miguel Diaz,Padres,24.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1696,971.0,2019.0,-1.0,-50.77711295181679,-3.9825800214996185,Enyel De Los Santos,Phillies,23.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1697,970.0,2019.0,0.0,-51.95067101875359,-3.9825800214996185,Yefry Ramirez,- - -,25.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1698,969.0,2019.0,0.0,-51.95067101875359,-3.9825800214996185,Glenn Sparkman,Royals,27.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1699,968.0,2019.0,-1.0,-50.77711295181679,-3.9825800214996185,Keury Mella,Reds,25.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1700,967.0,2019.0,-1.0,-50.77711295181679,-3.9825800214996185,Sean Reid-Foley,Blue Jays,23.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1701,940.0,2019.0,0.0,-50.77711295181679,-3.9825800214996185,Carson Fulmer,White Sox,25.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1702,966.0,2019.0,-1.0,-50.77711295181679,-3.9825800214996185,Luis Cessa,Yankees,27.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1703,938.0,2019.0,0.0,-50.77711295181679,-3.9825800214996185,James Norwood,Cubs,25.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1704,900.0,2019.0,0.0,-50.77711295181679,-3.9825800214996185,Dylan Cozens,Phillies,25.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1705,911.0,2019.0,-1.0,-51.95067101875359,-3.9825800214996185,Josh Hader,Brewers,25.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1706,910.0,2019.0,-1.0,-51.95067101875359,-3.9825800214996185,Adam Plutko,Indians,27.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1707,909.0,2019.0,-1.0,-50.77711295181679,-3.9825800214996185,Ty Blach,- - -,28.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1708,908.0,2019.0,-1.0,-51.95067101875359,-3.9825800214996185,Tyler Glasnow,Rays,25.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1709,907.0,2019.0,-1.0,-50.77711295181679,-3.9825800214996185,Jandel Gustave,Giants,26.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1710,906.0,2019.0,-1.0,-50.77711295181679,-3.9825800214996185,Duane Underwood Jr.,Cubs,24.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1711,905.0,2019.0,-1.0,-50.77711295181679,-3.9825800214996185,Emilio Pagan,Rays,28.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1712,903.0,2019.0,-1.0,-50.77711295181679,-3.9825800214996185,Taylor Williams,Brewers,27.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1713,902.0,2019.0,-1.0,-51.95067101875359,-3.9825800214996185,Giovanny Gallegos,Cardinals,27.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1714,901.0,2019.0,-1.0,-50.77711295181679,-3.9825800214996185,Joe Hudson,Cardinals,28.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1715,899.0,2019.0,0.0,-50.77711295181679,-3.9825800214996185,Jorge Lopez,Royals,26.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1716,913.0,2019.0,-1.0,-51.95067101875359,-3.9825800214996185,Brent Suter,Brewers,29.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1717,898.0,2019.0,0.0,-50.77711295181679,-3.9825800214996185,Trevor Gott,Giants,26.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1718,897.0,2019.0,0.0,-50.77711295181679,-3.9825800214996185,Rookie Davis,Pirates,26.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1719,896.0,2019.0,-1.0,-50.77711295181679,-3.9825800214996185,Corey Kluber,Indians,33.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1720,895.0,2019.0,-1.0,-51.95067101875359,-3.9825800214996185,Sal Romano,Reds,25.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1721,894.0,2019.0,-1.0,-50.77711295181679,-3.9825800214996185,Wander Suero,Nationals,27.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1722,893.0,2019.0,-1.0,-53.12422908569038,-3.9825800214996185,David Hess,Orioles,25.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1723,892.0,2019.0,-1.0,-50.77711295181679,-3.9825800214996185,Sam Howard,Rockies,26.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1724,891.0,2019.0,-1.0,-53.12422908569038,-3.9825800214996185,Parker Markel,- - -,28.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1725,890.0,2019.0,-1.0,-51.95067101875359,-3.9825800214996185,Yimi Garcia,Dodgers,28.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1726,889.0,2019.0,-1.0,-50.77711295181679,-3.9825800214996185,Hector Neris,Phillies,30.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1727,937.0,2019.0,-2.0,-51.95067101875359,-3.9825800214996185,Dylan Bundy,Orioles,26.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1728,912.0,2019.0,-1.0,-53.12422908569038,-3.9825800214996185,Chris Mazza,Mets,29.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1729,914.0,2019.0,-1.0,-50.77711295181679,-3.9825800214996185,Scott Oberg,Rockies,29.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1730,926.0,2019.0,0.0,-50.77711295181679,-3.9825800214996185,Yusmeiro Petit,Athletics,34.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1731,936.0,2019.0,-2.0,-56.64490328650078,-3.9825800214996185,Rick Porcello,Red Sox,30.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1732,935.0,2019.0,-2.0,-51.95067101875359,-3.9825800214996185,Lance Lynn,Rangers,32.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1733,934.0,2019.0,-2.0,-54.29778715262719,-3.9825800214996185,Chris Bassitt,Athletics,30.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1734,933.0,2019.0,0.0,-50.77711295181679,-3.9825800214996185,Masahiro Tanaka,Yankees,30.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1735,932.0,2019.0,-2.0,-53.12422908569038,-3.9825800214996185,Sean Doolittle,Nationals,32.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1736,931.0,2019.0,-2.0,-53.12422908569038,-3.9825800214996185,Javy Guerra,- - -,33.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1737,930.0,2019.0,-1.0,-50.77711295181679,-3.9825800214996185,Jarlin Garcia,Marlins,26.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1738,929.0,2019.0,-1.0,-50.77711295181679,-3.9825800214996185,Tanner Rainey,Nationals,26.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1739,928.0,2019.0,-1.0,-50.77711295181679,-3.9825800214996185,Tyler Kinley,Marlins,28.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1740,915.0,2019.0,-1.0,-50.77711295181679,-3.9825800214996185,Austin Adams,- - -,28.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1741,927.0,2019.0,-1.0,-51.95067101875359,-3.9825800214996185,Ryan Carpenter,Tigers,28.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1742,925.0,2019.0,-1.0,-50.77711295181679,-3.9825800214996185,Nick Ramirez,Tigers,29.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1743,924.0,2019.0,-1.0,-50.77711295181679,-3.9825800214996185,Cody Allen,Angels,30.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1744,923.0,2019.0,-1.0,-50.77711295181679,-3.9825800214996185,Devin Williams,Brewers,24.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1745,922.0,2019.0,-1.0,-50.77711295181679,-3.9825800214996185,Chad Green,Yankees,28.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1746,921.0,2019.0,-1.0,-50.77711295181679,-3.9825800214996185,Mike Mayers,Cardinals,27.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1747,920.0,2019.0,-1.0,-51.95067101875359,-3.9825800214996185,Donnie Hart,- - -,28.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1748,919.0,2019.0,-1.0,-50.77711295181679,-3.9825800214996185,Austin Pruitt,Rays,29.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1749,918.0,2019.0,-1.0,-50.77711295181679,-3.9825800214996185,Shane Carle,Braves,27.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1750,917.0,2019.0,-1.0,-50.77711295181679,-3.9825800214996185,Cody Reed,Reds,26.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1751,916.0,2019.0,-1.0,-50.77711295181679,-3.9825800214996185,Drew Anderson,Phillies,25.0,0.0,0.0,0.0,0.0,0.0,-1.338431238097165,-0.7735852924589838,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1752,,2019.0,-3.0,-20.623012664967252,-4.066331356312359,Adrian Morejon,Padres,20.0,,,,,,,,,,,762.0,9.0,10.13,2.25,0.0,0.0,-0.7991399492001605,1.1288617212822971,1.0932593646440494,-0.2768052875366609,-0.7682650336491917
1753,,2019.0,-10.0,-22.732054424134247,-4.071746845286871,Steven Wright,Red Sox,34.0,,,,,,,,,,,763.0,5.0,8.53,2.459016393442623,0.0,0.0,-0.8728893756219043,0.7383819988911204,1.4154051495879942,-0.2768052875366609,-0.7682650336491917
1754,,2019.0,-25.0,-39.27922316794308,-4.095375550044624,Tyler Anderson,Rockies,29.0,,,,,,,,,,,764.0,23.0,11.76,2.1782178217821784,0.0,0.0,-0.5410169567240574,1.526662938468308,0.9826253336664068,-0.2768052875366609,-0.7682650336491917
1755,,2019.0,-24.0,-30.946960892691823,-4.116672104551798,Odrisamer Despaigne,White Sox,32.0,,,,,,,,,,,765.0,7.0,9.45,2.366412213740458,0.0,0.0,-0.8360146624110324,0.9629078392660468,1.2726792816888661,-0.2768052875366609,-0.7682650336491917
1756,,2019.0,-20.0,-22.181370835316176,-4.1673056716222705,Cody Anderson,Indians,28.0,,,,,,,,,,,766.0,9.0,9.35,2.439024390243903,0.0,0.0,-0.7991399492001605,0.9385028566165984,1.3845925446196596,-0.2768052875366609,-0.7682650336491917
1757,,2019.0,-44.0,-47.2594180231133,-4.189606734607339,Ty Blach,- - -,28.0,,,,,,,,,,,767.0,20.0,12.0,2.3333333333333335,0.0,1.0,-0.5963290265403652,1.5852348968269845,1.2216965730203937,-0.2768052875366609,-0.5095409506829345
1758,,2019.0,-10.0,-22.849410230827925,-4.297586217142199,Stephen Nogosek,Mets,24.0,,,,,,,,,,,768.0,6.0,10.8,2.258064516129032,0.0,0.0,-0.8544520190164684,1.2923751050336023,1.105688771906276,-0.2768052875366609,-0.7682650336491917
1759,,2019.0,-7.0,-21.67585216389113,-4.342628915448083,Luis Escobar,Pirates,23.0,,,,,,,,,,,769.0,2.0,7.94,2.692307692307692,0.0,0.0,-0.9282014454382121,0.5943926012593744,1.774964547564644,-0.2768052875366609,-0.7682650336491917
1760,,2019.0,-13.0,-22.614698617440567,-4.414128496729714,Rico Garcia,Rockies,25.0,,,,,,,,,,,770.0,2.0,10.5,2.3333333333333335,0.0,0.0,-0.9282014454382121,1.2191601570852566,1.2216965730203937,-0.2768052875366609,-0.7682650336491917
1761,,2019.0,-8.0,-26.25272862494463,-4.42332373107121,Dovydas Neverauskas,Pirates,26.0,,,,,,,,,,,771.0,10.0,10.61,2.417582417582418,0.0,0.0,-0.7807025925947246,1.2460056379996498,1.3515451792909834,-0.2768052875366609,-0.7682650336491917
1762,,2019.0,-10.0,-21.558496357197452,-4.431580779667453,Reymin Guduan,Astros,27.0,,,,,,,,,,,772.0,6.0,11.81,2.3529411764705883,0.0,1.0,-0.8544520190164684,1.5388654297930324,1.251917092638357,-0.2768052875366609,-0.5095409506829345
1763,,2019.0,-1.0,-18.753240834759104,-4.4890455349065475,Ryan Feierabend,Blue Jays,33.0,,,,,,,,,,,773.0,4.0,11.12,2.3076923076923075,0.0,0.0,-0.8913267322273403,1.3704710495118373,1.1821774319815181,-0.2768052875366609,-0.7682650336491917
1764,,2019.0,-24.0,-36.8147512273758,-4.598235701373785,Kyle Zimmer,Royals,27.0,,,,,,,,,,,774.0,18.0,10.8,2.596685082872928,0.0,0.0,-0.6332037397512371,1.2923751050336023,1.6275865354030934,-0.2768052875366609,-0.7682650336491917
1765,,2019.0,-15.0,-22.849410230827925,-4.608616126304318,Bryan Garcia,Tigers,24.0,,,,,,,,,,,775.0,7.0,12.15,2.258064516129032,0.0,0.0,-0.8360146624110324,1.6218423708011573,1.105688771906276,-0.2768052875366609,-0.7682650336491917
1766,,2019.0,-11.0,-26.135372818250953,-4.6152162381182364,Gerson Bautista,Mariners,24.0,,,,,,,,,,,776.0,7.0,11.0,2.4444444444444446,0.0,0.0,-0.8360146624110324,1.3411850703324992,1.3929461841888524,-0.2768052875366609,-0.7682650336491917
1767,,2019.0,-13.0,-22.849410230827925,-4.8940789847597275,Corey Oswalt,Mets,25.0,,,,,,,,,,,777.0,5.0,12.15,2.4193548387096775,0.0,0.0,-0.8728893756219043,1.6218423708011573,1.354276917150813,-0.2768052875366609,-0.7682650336491917
1768,,2019.0,-2.0,-18.15517796308074,-4.912550416645854,Caleb Frare,White Sox,25.0,,,,,,,,,,,778.0,3.0,10.13,2.727272727272727,0.0,0.0,-0.9097640888327763,1.1288617212822971,1.8288542853449283,-0.2768052875366609,-0.7682650336491917
1769,,2019.0,-30.0,-33.29407702656541,-5.050040065381862,Trevor Rosenthal,- - -,29.0,,,,,,,,,,,779.0,17.0,13.5,2.4503311258278146,0.0,0.0,-0.651641096356673,1.9513096365687124,1.4020190112706248,-0.2768052875366609,-0.7682650336491917
1770,,2019.0,-3.0,-16.375001612317295,-5.11242613720961,Kendrys Morales,Athletics,36.0,,,,,,,,,,,780.0,0.0,9.0,3.0,0.0,0.0,-0.965076158649084,0.8530854173435286,2.2491942400311453,-0.2768052875366609,-0.7682650336491917
1771,,2019.0,-2.0,-16.746908282756582,-5.11242613720961,Tim Federowicz,Rangers,31.0,,,,,,,,,,,781.0,0.0,9.0,3.0,0.0,0.0,-0.965076158649084,0.8530854173435286,2.2491942400311453,-0.2768052875366609,-0.7682650336491917
1772,,2019.0,-19.0,-24.961814751314158,-5.138867591108243,Jonny Venters,- - -,34.0,,,,,,,,,,,782.0,12.0,12.38,2.75,1.0,0.0,-0.7438278793838528,1.677973830894889,1.8638826149021133,-0.08491823227819599,-0.7682650336491917
1773,,2019.0,-17.0,-29.890758632448705,-5.179688900839368,Ryan Dull,- - -,29.0,,,,,,,,,,,783.0,15.0,12.79,2.6229508196721314,0.0,0.0,-0.6885158095675449,1.7780342597576275,1.6680685103283435,-0.2768052875366609,-0.7682650336491917
1774,,2019.0,-10.0,-19.211380223323857,-5.192028416145089,Pat Venditte,Giants,34.0,,,,,,,,,,,784.0,2.0,16.2,1.9354838709677418,0.0,0.0,-0.9282014454382121,2.610244168103822,0.6085124814172025,-0.2768052875366609,-0.7682650336491917
1775,,2019.0,-10.0,-19.211380223323857,-5.2223673401014885,Roman Quinn,Phillies,26.0,,,,,,,,,,,785.0,1.0,8.1,3.225806451612903,0.0,0.0,-0.9466388020436481,0.6334405734984918,2.5972176433734964,-0.2768052875366609,-0.7682650336491917
1776,,2019.0,-9.0,-21.441140550503768,-5.254588961032032,Brady Rodgers,Astros,28.0,,,,,,,,,,,786.0,4.0,16.2,2.0,0.0,0.0,-0.8913267322273403,2.610244168103822,0.7079477395150174,-0.2768052875366609,-0.7682650336491917
