Rank,Season_bat,Total_Points,Name_bat,Team_bat,Age_bat,Points_bat,G_bat,PA_bat,AB_bat,AVG_bat,H_bat,1B_bat,2B_bat,3B_bat,HR_bat,R_bat,RBI_bat,BB_bat,IBB_bat,SO_bat,HBP_bat,SB_bat,CS_bat,Pitches_bat,Season_pit,Name_pit,Team_pit,Age_pit,Points_pit,W_pit,L_pit,ERA_pit,ER_pit,WAR_pit,G_pit,GS_pit,CG_pit,ShO_pit,SV_pit,BS_pit,IP_pit,H_pit,R_pit,HR_pit,BB_pit,IBB_pit,HBP_pit,BK_pit,SO_pit,TBF_pit,Pitches_pit
381,2003.0,175.0,Craig Counsell,Diamondbacks,32.0,175.0,89.0,351.0,303.0,0.234,71.0,59.0,6.0,3.0,3.0,40.0,21.0,41.0,0.0,32.0,2.0,11.0,4.0,1502.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,0.0,175.0,Rafael Soriano,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,Rafael Soriano,Mariners,23.0,175.0,3.0,0.0,1.53,9.0,1.6,40.0,0.0,0.0,0.0,1.0,1.0,53.0,30.0,9.0,2.0,12.0,1.0,3.0,0.0,68.0,201.0,859.0
383,2003.0,174.29999999999995,Garrett Stephenson,Cardinals,31.0,-4.0,32.0,55.0,44.0,0.205,9.0,9.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,18.0,1.0,0.0,0.0,192.0,2003.0,Garrett Stephenson,Cardinals,31.0,178.29999999999995,7.0,13.0,4.59,89.0,0.1,32.0,27.0,1.0,0.0,0.0,0.0,174.1,167.0,94.0,30.0,60.0,3.0,13.0,0.0,91.0,747.0,2758.0
384,0.0,173.3,Dan Kolb,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,Dan Kolb,Brewers,28.0,173.3,1.0,2.0,1.96,9.0,0.9,37.0,0.0,0.0,0.0,21.0,2.0,41.1,34.0,10.0,2.0,19.0,3.0,1.0,0.0,39.0,175.0,733.0
385,2003.0,173.29999999999995,Jason Jennings,Rockies,24.0,10.0,33.0,65.0,54.0,0.222,12.0,9.0,3.0,0.0,0.0,3.0,3.0,5.0,0.0,16.0,0.0,0.0,0.0,267.0,2003.0,Jason Jennings,Rockies,24.0,163.29999999999995,12.0,13.0,5.11,103.0,2.2,32.0,32.0,1.0,0.0,0.0,0.0,181.1,212.0,115.0,20.0,88.0,7.0,5.0,0.0,119.0,820.0,3044.0
386,2003.0,173.0,Ramon Santiago,Tigers,23.0,173.0,141.0,507.0,444.0,0.225,100.0,79.0,18.0,1.0,2.0,41.0,29.0,33.0,0.0,66.0,10.0,10.0,4.0,1668.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,2003.0,173.0,Carlos Baerga,Diamondbacks,34.0,173.0,105.0,231.0,207.0,0.343,71.0,54.0,13.0,0.0,4.0,31.0,39.0,18.0,1.0,20.0,2.0,1.0,1.0,792.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,2003.0,173.0,Damian Miller,Cubs,33.0,173.0,114.0,400.0,352.0,0.233,82.0,53.0,19.0,1.0,9.0,34.0,36.0,39.0,6.0,91.0,1.0,1.0,0.0,1572.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,2003.0,172.59999999999994,Cory Lidle,Blue Jays,31.0,3.0,31.0,6.0,6.0,0.333,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2003.0,Cory Lidle,Blue Jays,31.0,169.5999999999999,12.0,15.0,5.75,123.0,2.3,31.0,31.0,2.0,0.0,0.0,0.0,192.2,216.0,133.0,24.0,60.0,3.0,5.0,0.0,112.0,840.0,2953.0
390,2003.0,172.0,Tike Redman,Pirates,26.0,172.0,56.0,248.0,230.0,0.33,76.0,52.0,16.0,5.0,3.0,36.0,19.0,14.0,0.0,18.0,2.0,7.0,3.0,884.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,2003.0,171.60000000000005,R.A. Dickey,Rangers,28.0,1.0,38.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2003.0,R.A. Dickey,Rangers,28.0,170.60000000000005,9.0,8.0,5.09,66.0,1.3,38.0,13.0,1.0,1.0,1.0,0.0,116.2,135.0,68.0,16.0,38.0,5.0,5.0,2.0,94.0,513.0,2003.0
392,2003.0,171.0,Abraham Nunez,Pirates,27.0,171.0,118.0,351.0,311.0,0.248,77.0,58.0,8.0,7.0,4.0,37.0,35.0,26.0,1.0,53.0,3.0,9.0,3.0,1256.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,2003.0,170.59999999999994,Wayne Franklin,Brewers,29.0,-3.0,36.0,71.0,59.0,0.16899999999999998,10.0,9.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,18.0,0.0,0.0,0.0,204.0,2003.0,Wayne Franklin,Brewers,29.0,173.59999999999994,10.0,13.0,5.5,119.0,-0.2,36.0,34.0,1.0,1.0,0.0,0.0,194.2,201.0,129.0,36.0,94.0,2.0,10.0,4.0,116.0,870.0,3225.0
394,2003.0,170.29999999999995,LaTroy Hawkins,Twins,30.0,0.0,74.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2003.0,LaTroy Hawkins,Twins,30.0,170.29999999999995,9.0,3.0,1.86,16.0,2.6,74.0,0.0,0.0,0.0,2.0,6.0,77.1,69.0,20.0,4.0,15.0,1.0,1.0,0.0,75.0,310.0,1190.0
395,2003.0,169.0,Neifi Perez,Giants,30.0,169.0,120.0,353.0,328.0,0.256,84.0,60.0,19.0,4.0,1.0,27.0,31.0,14.0,3.0,23.0,0.0,3.0,2.0,1112.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,2003.0,169.0,Ken Griffey Jr.,Reds,33.0,169.0,53.0,201.0,166.0,0.247,41.0,15.0,12.0,1.0,13.0,34.0,26.0,27.0,5.0,44.0,6.0,1.0,0.0,795.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,2003.0,168.60000000000005,Ron Villone,Astros,33.0,0.0,19.0,44.0,42.0,0.16699999999999998,7.0,5.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,17.0,1.0,0.0,0.0,155.0,2003.0,Ron Villone,Astros,33.0,168.60000000000005,6.0,6.0,4.13,49.0,1.2,19.0,19.0,0.0,0.0,0.0,0.0,106.2,91.0,51.0,16.0,48.0,1.0,5.0,0.0,91.0,449.0,1790.0
398,2003.0,168.0,Miguel Cairo,Cardinals,29.0,168.0,92.0,290.0,261.0,0.245,64.0,42.0,15.0,2.0,5.0,41.0,32.0,13.0,1.0,30.0,6.0,4.0,1.0,1084.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,2003.0,166.0,Einar Diaz,Rangers,30.0,166.0,101.0,361.0,334.0,0.257,86.0,67.0,14.0,1.0,4.0,30.0,35.0,9.0,0.0,32.0,10.0,3.0,1.0,1259.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,2003.0,166.0,Rick Helling,- - -,32.0,1.0,35.0,3.0,3.0,0.333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,2003.0,Rick Helling,- - -,32.0,165.0,8.0,8.0,5.17,89.0,0.4,35.0,24.0,0.0,0.0,0.0,0.0,155.0,167.0,91.0,31.0,45.0,0.0,12.0,1.0,98.0,665.0,2625.0
401,2003.0,166.0,Ramon Ortiz,Angels,30.0,-1.0,32.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,12.0,2003.0,Ramon Ortiz,Angels,30.0,167.0,16.0,13.0,5.2,104.0,0.8,32.0,32.0,1.0,0.0,0.0,0.0,180.0,209.0,121.0,28.0,63.0,0.0,12.0,0.0,94.0,814.0,3018.0
402,2003.0,165.60000000000005,Rocky Biddle,Expos,27.0,-1.0,73.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2003.0,Rocky Biddle,Expos,27.0,166.60000000000005,5.0,8.0,4.65,37.0,-0.7,73.0,0.0,0.0,0.0,34.0,7.0,71.2,71.0,43.0,10.0,40.0,5.0,6.0,0.0,54.0,330.0,1190.0
403,2003.0,165.0,Jim Brower,Giants,30.0,1.0,51.0,19.0,17.0,0.17600000000000002,3.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,63.0,2003.0,Jim Brower,Giants,30.0,164.0,8.0,5.0,3.96,44.0,0.6,51.0,5.0,0.0,0.0,2.0,1.0,100.0,90.0,48.0,8.0,39.0,2.0,1.0,0.0,65.0,411.0,1541.0
404,2003.0,164.0,Michael Barrett,Expos,26.0,164.0,70.0,252.0,226.0,0.208,47.0,26.0,9.0,2.0,10.0,33.0,30.0,21.0,7.0,37.0,2.0,0.0,0.0,893.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,2003.0,164.0,Omar Vizquel,Indians,36.0,164.0,64.0,285.0,250.0,0.244,61.0,44.0,13.0,2.0,2.0,43.0,19.0,29.0,0.0,20.0,0.0,8.0,3.0,1091.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,2003.0,163.29999999999995,Tom Glavine,Mets,37.0,7.0,33.0,67.0,53.0,0.151,8.0,7.0,1.0,0.0,0.0,4.0,3.0,4.0,0.0,13.0,0.0,0.0,0.0,207.0,2003.0,Tom Glavine,Mets,37.0,156.29999999999995,9.0,14.0,4.52,92.0,1.3,32.0,32.0,0.0,0.0,0.0,0.0,183.1,205.0,94.0,21.0,66.0,7.0,2.0,0.0,82.0,791.0,2925.0
407,2003.0,163.29999999999995,Brian Fuentes,Rockies,27.0,0.0,75.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2003.0,Brian Fuentes,Rockies,27.0,163.29999999999995,3.0,3.0,2.75,23.0,1.1,75.0,0.0,0.0,0.0,4.0,2.0,75.1,64.0,24.0,7.0,34.0,2.0,6.0,1.0,82.0,320.0,1330.0
408,2003.0,163.0,Juan Castro,Reds,31.0,163.0,113.0,348.0,320.0,0.253,81.0,57.0,14.0,1.0,9.0,28.0,33.0,18.0,1.0,58.0,0.0,2.0,3.0,1153.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,2003.0,163.0,Luis Ayala,Expos,25.0,0.0,65.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2003.0,Luis Ayala,Expos,25.0,163.0,10.0,3.0,2.92,23.0,0.6,65.0,0.0,0.0,0.0,5.0,3.0,71.0,65.0,27.0,8.0,13.0,3.0,5.0,0.0,46.0,288.0,1132.0
410,2003.0,163.0,David Bell,Phillies,30.0,163.0,85.0,348.0,297.0,0.195,58.0,40.0,14.0,0.0,4.0,32.0,37.0,41.0,1.0,40.0,4.0,0.0,0.0,1335.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,2003.0,160.0,Chris Singleton,Athletics,30.0,160.0,120.0,341.0,306.0,0.245,75.0,49.0,24.0,1.0,1.0,38.0,36.0,26.0,4.0,55.0,1.0,7.0,2.0,1295.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,2003.0,160.0,Jose Contreras,Yankees,31.0,-2.0,18.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,12.0,2003.0,Jose Contreras,Yankees,31.0,162.0,7.0,2.0,3.3,26.0,1.7,18.0,9.0,0.0,0.0,0.0,1.0,71.0,52.0,27.0,4.0,30.0,1.0,5.0,0.0,72.0,293.0,1132.0
413,0.0,159.60000000000005,Scott Williamson,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,Scott Williamson,- - -,27.0,159.60000000000005,5.0,4.0,4.16,29.0,0.7,66.0,0.0,0.0,0.0,21.0,7.0,62.2,54.0,30.0,7.0,34.0,6.0,1.0,0.0,74.0,276.0,1034.0
414,2003.0,159.0,Shane Halter,Tigers,33.0,159.0,114.0,393.0,360.0,0.217,78.0,59.0,5.0,2.0,12.0,33.0,30.0,27.0,0.0,77.0,0.0,2.0,3.0,1456.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,2003.0,159.0,Danny Bautista,Diamondbacks,31.0,159.0,88.0,314.0,284.0,0.275,78.0,55.0,16.0,3.0,4.0,29.0,36.0,21.0,2.0,50.0,4.0,3.0,2.0,1128.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,2003.0,158.0,Josh Bard,Indians,25.0,158.0,91.0,330.0,303.0,0.244,74.0,52.0,13.0,1.0,8.0,25.0,36.0,22.0,1.0,53.0,0.0,0.0,2.0,1101.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,2003.0,158.0,Brian Jordan,Dodgers,36.0,158.0,66.0,253.0,224.0,0.299,67.0,52.0,9.0,0.0,6.0,28.0,28.0,23.0,3.0,30.0,4.0,1.0,1.0,893.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,2003.0,155.0,Matt Herges,- - -,33.0,0.0,67.0,3.0,3.0,0.333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,2003.0,Matt Herges,- - -,33.0,155.0,3.0,2.0,2.62,23.0,1.6,67.0,0.0,0.0,0.0,3.0,3.0,79.0,68.0,27.0,3.0,29.0,2.0,3.0,1.0,68.0,332.0,1271.0
419,2003.0,154.0,Brad Lidge,Astros,26.0,-4.0,78.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,17.0,2003.0,Brad Lidge,Astros,26.0,158.0,6.0,3.0,3.6,34.0,1.5,78.0,0.0,0.0,0.0,1.0,5.0,85.0,60.0,36.0,6.0,42.0,7.0,5.0,1.0,97.0,349.0,1397.0
420,2003.0,154.0,Ramon Martinez,Cubs,30.0,154.0,108.0,333.0,293.0,0.28300000000000003,83.0,63.0,16.0,1.0,3.0,30.0,34.0,24.0,1.0,50.0,2.0,0.0,1.0,1255.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,2003.0,153.0,Dan Wilson,Mariners,34.0,153.0,96.0,337.0,316.0,0.241,76.0,55.0,15.0,2.0,4.0,32.0,43.0,15.0,0.0,52.0,0.0,0.0,0.0,1186.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,2003.0,153.0,Kirk Rueter,Giants,32.0,10.0,27.0,61.0,53.0,0.132,7.0,7.0,0.0,0.0,0.0,5.0,3.0,2.0,0.0,8.0,0.0,1.0,0.0,139.0,2003.0,Kirk Rueter,Giants,32.0,143.0,10.0,5.0,4.53,74.0,0.7,27.0,27.0,0.0,0.0,0.0,0.0,147.0,170.0,77.0,14.0,47.0,2.0,1.0,0.0,41.0,632.0,2421.0
423,2003.0,152.0,Fernando Vina,Cardinals,34.0,152.0,61.0,285.0,259.0,0.251,65.0,43.0,14.0,4.0,4.0,35.0,23.0,11.0,0.0,24.0,11.0,4.0,4.0,942.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,2003.0,151.29999999999995,Kyle Farnsworth,Cubs,27.0,0.0,77.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2003.0,Kyle Farnsworth,Cubs,27.0,151.29999999999995,3.0,2.0,3.3,28.0,1.2,77.0,0.0,0.0,0.0,0.0,3.0,76.1,53.0,31.0,6.0,36.0,1.0,0.0,0.0,92.0,312.0,1279.0
425,2003.0,151.0,Salomon Torres,Pirates,31.0,-6.0,43.0,41.0,32.0,0.063,2.0,1.0,0.0,1.0,0.0,3.0,1.0,2.0,0.0,16.0,1.0,0.0,0.0,133.0,2003.0,Salomon Torres,Pirates,31.0,157.0,7.0,5.0,4.76,64.0,0.3,41.0,16.0,0.0,0.0,2.0,1.0,121.0,128.0,65.0,19.0,42.0,5.0,7.0,0.0,84.0,518.0,1855.0
426,2003.0,150.59999999999997,Paul Wilson,Reds,30.0,-17.0,29.0,59.0,52.0,0.115,6.0,5.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,28.0,0.0,0.0,0.0,218.0,2003.0,Paul Wilson,Reds,30.0,167.59999999999997,8.0,10.0,4.64,86.0,1.5,28.0,28.0,0.0,0.0,0.0,0.0,166.2,190.0,97.0,24.0,50.0,5.0,7.0,0.0,93.0,730.0,2591.0
427,2003.0,150.0,Chad Moeller,Diamondbacks,28.0,150.0,78.0,269.0,239.0,0.268,64.0,39.0,17.0,1.0,7.0,29.0,29.0,23.0,11.0,59.0,2.0,1.0,2.0,1024.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,2003.0,149.0,Bo Hart,Cardinals,26.0,149.0,77.0,321.0,296.0,0.277,82.0,60.0,13.0,5.0,4.0,46.0,28.0,12.0,0.0,64.0,6.0,3.0,1.0,1116.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429,0.0,148.60000000000005,Jorge Julio,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,Jorge Julio,Orioles,24.0,148.60000000000005,0.0,7.0,4.38,30.0,-0.4,64.0,0.0,0.0,0.0,36.0,8.0,61.2,60.0,36.0,10.0,34.0,4.0,2.0,0.0,52.0,273.0,1107.0
430,2003.0,148.0,Gary Bennett,Padres,31.0,148.0,96.0,338.0,307.0,0.238,73.0,56.0,15.0,0.0,2.0,26.0,42.0,24.0,3.0,48.0,2.0,3.0,0.0,1250.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,2003.0,148.0,Gabe Kapler,- - -,27.0,148.0,107.0,248.0,225.0,0.271,61.0,43.0,13.0,1.0,4.0,39.0,27.0,22.0,1.0,41.0,0.0,6.0,2.0,1012.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,2003.0,147.29999999999995,Justin Speier,Rockies,29.0,0.0,72.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2003.0,Justin Speier,Rockies,29.0,147.29999999999995,3.0,1.0,4.05,33.0,0.5,72.0,0.0,0.0,0.0,9.0,3.0,73.1,73.0,37.0,11.0,23.0,6.0,7.0,0.0,66.0,319.0,1246.0
433,2003.0,147.0,Karim Garcia,- - -,27.0,147.0,76.0,262.0,244.0,0.262,64.0,47.0,6.0,0.0,11.0,25.0,35.0,14.0,2.0,52.0,1.0,0.0,2.0,911.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,2003.0,146.29999999999995,Scott Linebrink,- - -,26.0,-4.0,52.0,13.0,12.0,0.16699999999999998,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,39.0,2003.0,Scott Linebrink,- - -,26.0,150.29999999999995,3.0,2.0,3.31,34.0,0.7,52.0,6.0,0.0,0.0,0.0,0.0,92.1,93.0,37.0,9.0,36.0,4.0,6.0,0.0,68.0,397.0,1523.0
435,2003.0,146.0,Tony Womack,- - -,33.0,146.0,103.0,364.0,349.0,0.226,79.0,59.0,14.0,4.0,2.0,43.0,22.0,9.0,0.0,47.0,3.0,13.0,5.0,1328.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,2003.0,146.0,Shawn Wooten,Angels,30.0,146.0,98.0,300.0,272.0,0.243,66.0,51.0,8.0,0.0,7.0,25.0,32.0,24.0,5.0,45.0,1.0,0.0,4.0,1087.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,2003.0,145.60000000000005,Julian Tavarez,Pirates,30.0,-1.0,64.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,22.0,2003.0,Julian Tavarez,Pirates,30.0,146.60000000000005,3.0,3.0,3.66,34.0,1.1,64.0,0.0,0.0,0.0,11.0,3.0,83.2,75.0,37.0,1.0,27.0,8.0,5.0,0.0,39.0,350.0,1199.0
438,0.0,145.0,Chad Bradford,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,Chad Bradford,Athletics,28.0,145.0,7.0,4.0,3.04,26.0,0.6,72.0,0.0,0.0,0.0,2.0,3.0,77.0,67.0,28.0,7.0,30.0,9.0,7.0,1.0,62.0,322.0,1205.0
439,2003.0,145.0,Barry Larkin,Reds,39.0,145.0,70.0,265.0,241.0,0.282,68.0,49.0,16.0,1.0,2.0,39.0,18.0,22.0,0.0,32.0,1.0,2.0,0.0,1043.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,2003.0,144.0,Mark DeRosa,Braves,28.0,144.0,103.0,288.0,266.0,0.263,70.0,50.0,14.0,0.0,6.0,40.0,22.0,16.0,0.0,49.0,5.0,1.0,0.0,1026.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,2003.0,144.0,Robby Hammock,Diamondbacks,26.0,144.0,65.0,216.0,195.0,0.282,55.0,35.0,10.0,2.0,8.0,30.0,28.0,17.0,3.0,44.0,2.0,3.0,2.0,806.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,2003.0,144.0,Julio Franco,Braves,44.0,144.0,103.0,223.0,197.0,0.294,58.0,39.0,12.0,2.0,5.0,28.0,31.0,25.0,5.0,43.0,0.0,0.0,1.0,887.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,2003.0,143.29999999999995,Josh Towers,Blue Jays,26.0,0.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2003.0,Josh Towers,Blue Jays,26.0,143.29999999999995,8.0,1.0,4.48,32.0,0.2,14.0,8.0,1.0,0.0,1.0,0.0,64.1,67.0,34.0,15.0,7.0,1.0,4.0,0.0,42.0,265.0,910.0
