Rank,Season_bat,Total_Points,Name_bat,Team_bat,Age_bat,Points_bat,G_bat,PA_bat,AB_bat,AVG_bat,H_bat,1B_bat,2B_bat,3B_bat,HR_bat,R_bat,RBI_bat,BB_bat,IBB_bat,SO_bat,HBP_bat,SB_bat,CS_bat,Pitches_bat,Season_pit,Name_pit,Team_pit,Age_pit,Points_pit,W_pit,L_pit,ERA_pit,ER_pit,WAR_pit,G_pit,GS_pit,CG_pit,ShO_pit,SV_pit,BS_pit,IP_pit,H_pit,R_pit,HR_pit,BB_pit,IBB_pit,HBP_pit,BK_pit,SO_pit,TBF_pit,Pitches_pit
274,2000.0,174.0,Scott Hatteberg,Red Sox,30.0,174.0,92.0,271.0,230.0,0.265,61.0,38.0,15.0,0.0,8.0,21.0,36.0,38.0,3.0,39.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,2000.0,173.0,Jeff Frye,- - -,33.0,173.0,106.0,371.0,326.0,0.307,100.0,80.0,19.0,0.0,1.0,49.0,16.0,36.0,0.0,54.0,2.0,5.0,3.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,2000.0,173.0,Keith Lockhart,Braves,35.0,173.0,113.0,313.0,275.0,0.265,73.0,56.0,12.0,3.0,2.0,32.0,32.0,29.0,7.0,31.0,0.0,4.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,2000.0,173.0,Willie Greene,Cubs,28.0,173.0,105.0,339.0,299.0,0.201,60.0,33.0,15.0,2.0,10.0,34.0,37.0,36.0,2.0,69.0,2.0,4.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,2000.0,168.0,Benito Santiago,Reds,35.0,168.0,89.0,277.0,252.0,0.262,66.0,46.0,11.0,1.0,8.0,22.0,45.0,19.0,8.0,45.0,1.0,2.0,2.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,2000.0,166.0,Chad Kreuter,Dodgers,35.0,166.0,80.0,271.0,212.0,0.264,56.0,37.0,13.0,0.0,6.0,32.0,28.0,54.0,0.0,48.0,2.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,2000.0,165.0,Erubiel Durazo,Diamondbacks,25.0,165.0,67.0,233.0,196.0,0.265,52.0,33.0,11.0,0.0,8.0,35.0,33.0,34.0,2.0,43.0,1.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,2000.0,165.0,Henry Blanco,Brewers,28.0,165.0,93.0,324.0,284.0,0.236,67.0,36.0,24.0,0.0,7.0,29.0,31.0,36.0,6.0,60.0,0.0,0.0,3.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,2000.0,165.0,Wiki Gonzalez,Padres,26.0,165.0,95.0,319.0,284.0,0.232,66.0,45.0,15.0,1.0,5.0,25.0,30.0,30.0,4.0,31.0,3.0,1.0,2.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,2000.0,164.0,Joe Oliver,Mariners,34.0,164.0,69.0,219.0,200.0,0.265,53.0,29.0,13.0,1.0,10.0,33.0,35.0,14.0,1.0,38.0,0.0,2.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,2000.0,162.0,Mickey Morandini,- - -,34.0,162.0,126.0,457.0,409.0,0.257,105.0,86.0,15.0,4.0,0.0,41.0,29.0,36.0,1.0,77.0,4.0,6.0,2.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,2000.0,162.0,Lenny Harris,- - -,35.0,162.0,112.0,248.0,223.0,0.26,58.0,43.0,7.0,4.0,4.0,31.0,26.0,20.0,2.0,22.0,0.0,13.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,2000.0,162.0,Tim Bogar,Astros,33.0,162.0,110.0,351.0,304.0,0.207,63.0,45.0,9.0,2.0,7.0,32.0,33.0,35.0,7.0,56.0,3.0,1.0,1.0,0.0,2000.0,Tim Bogar,Astros,33.0,0.0,0.0,0.0,4.5,1.0,-0.1,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,9.0,0.0
287,2000.0,162.0,Enrique Wilson,- - -,26.0,162.0,80.0,263.0,239.0,0.293,70.0,49.0,15.0,1.0,5.0,27.0,27.0,18.0,2.0,24.0,0.0,2.0,2.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,2000.0,161.0,Shawon Dunston,Cardinals,37.0,161.0,98.0,231.0,216.0,0.25,54.0,29.0,11.0,2.0,12.0,28.0,43.0,6.0,0.0,47.0,3.0,3.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,2000.0,160.0,Kevin Jordan,Phillies,30.0,160.0,109.0,358.0,337.0,0.22,74.0,51.0,16.0,2.0,5.0,30.0,36.0,17.0,0.0,41.0,1.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,2000.0,159.0,Wally Joyner,Braves,38.0,159.0,119.0,260.0,224.0,0.281,63.0,46.0,12.0,0.0,5.0,24.0,32.0,31.0,3.0,31.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,2000.0,158.0,Craig Grebeck,Blue Jays,35.0,158.0,66.0,270.0,241.0,0.295,71.0,49.0,19.0,0.0,3.0,38.0,23.0,25.0,0.0,33.0,2.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,2000.0,156.0,Alex Gonzalez,Marlins,23.0,156.0,109.0,407.0,385.0,0.2,77.0,49.0,17.0,4.0,7.0,35.0,42.0,13.0,0.0,77.0,2.0,7.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,2000.0,154.0,Russell Branyan,Indians,24.0,154.0,67.0,220.0,193.0,0.238,46.0,21.0,7.0,2.0,16.0,32.0,38.0,22.0,1.0,76.0,4.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,2000.0,154.0,Ramon Martinez,Giants,27.0,154.0,88.0,210.0,189.0,0.302,57.0,36.0,13.0,2.0,6.0,30.0,25.0,15.0,1.0,22.0,1.0,3.0,2.0,0.0,2000.0,Ramon Martinez,Red Sox,32.0,0.0,10.0,8.0,6.13,87.0,0.9,27.0,27.0,0.0,0.0,0.0,0.0,127.2,143.0,94.0,16.0,67.0,3.0,9.0,0.0,89.0,590.0,0.0
295,2000.0,153.0,Tony Eusebio,Astros,33.0,153.0,74.0,249.0,218.0,0.28,61.0,36.0,18.0,0.0,7.0,24.0,33.0,25.0,2.0,45.0,4.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,2000.0,153.0,Vinny Castilla,Devil Rays,32.0,153.0,85.0,354.0,331.0,0.221,73.0,57.0,9.0,1.0,6.0,22.0,42.0,14.0,3.0,41.0,3.0,1.0,2.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,2000.0,152.0,Shane Andrews,Cubs,28.0,152.0,66.0,222.0,192.0,0.229,44.0,25.0,5.0,0.0,14.0,25.0,39.0,27.0,1.0,59.0,2.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,2000.0,144.0,Bobby Bonilla,Braves,37.0,144.0,114.0,278.0,239.0,0.255,61.0,40.0,13.0,3.0,5.0,23.0,28.0,37.0,2.0,51.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,2000.0,144.0,Eddie Taubensee,Reds,31.0,144.0,81.0,291.0,266.0,0.267,71.0,53.0,12.0,0.0,6.0,29.0,24.0,21.0,1.0,44.0,2.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,2000.0,144.0,Einar Diaz,Indians,27.0,144.0,75.0,275.0,250.0,0.272,68.0,48.0,14.0,2.0,4.0,29.0,25.0,11.0,0.0,29.0,8.0,4.0,2.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,2000.0,144.0,Benji Gil,Angels,27.0,144.0,110.0,343.0,301.0,0.239,72.0,51.0,14.0,1.0,6.0,28.0,23.0,30.0,0.0,59.0,5.0,10.0,6.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,2000.0,144.0,Kevin Stocker,- - -,30.0,144.0,110.0,409.0,343.0,0.219,75.0,49.0,20.0,4.0,2.0,41.0,24.0,51.0,0.0,81.0,4.0,1.0,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,2000.0,142.0,Aramis Ramirez,Pirates,22.0,142.0,73.0,274.0,254.0,0.256,65.0,42.0,15.0,2.0,6.0,19.0,35.0,10.0,0.0,36.0,5.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,2000.0,141.0,Brian Hunter,- - -,29.0,141.0,104.0,274.0,240.0,0.267,64.0,57.0,5.0,1.0,1.0,47.0,14.0,27.0,0.0,40.0,1.0,20.0,3.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,2000.0,141.0,Darren Lewis,Red Sox,32.0,141.0,97.0,303.0,270.0,0.241,65.0,51.0,12.0,0.0,2.0,44.0,17.0,22.0,0.0,34.0,3.0,10.0,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,2000.0,140.0,Ruben Mateo,Rangers,22.0,140.0,52.0,222.0,206.0,0.29100000000000004,60.0,42.0,11.0,0.0,7.0,32.0,19.0,10.0,1.0,34.0,5.0,6.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,2000.0,140.0,Todd Pratt,Mets,33.0,140.0,80.0,190.0,160.0,0.275,44.0,30.0,6.0,0.0,8.0,33.0,25.0,22.0,1.0,31.0,5.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,2000.0,140.0,Raul Casanova,Brewers,27.0,140.0,86.0,265.0,231.0,0.247,57.0,35.0,13.0,3.0,6.0,20.0,36.0,26.0,1.0,48.0,4.0,1.0,2.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,2000.0,139.0,Wendell Magee,Tigers,27.0,139.0,91.0,198.0,186.0,0.274,51.0,38.0,4.0,2.0,7.0,31.0,31.0,10.0,0.0,28.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,2000.0,139.0,Andy Tracy,Expos,26.0,139.0,83.0,218.0,192.0,0.26,50.0,30.0,8.0,1.0,11.0,29.0,32.0,22.0,1.0,61.0,2.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,2000.0,139.0,Alex Ramirez,- - -,25.0,139.0,84.0,240.0,227.0,0.247,56.0,34.0,11.0,2.0,9.0,26.0,30.0,12.0,2.0,49.0,0.0,2.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,2000.0,136.0,Wilton Guerrero,Expos,25.0,136.0,127.0,314.0,288.0,0.267,77.0,66.0,7.0,2.0,2.0,30.0,23.0,19.0,0.0,41.0,0.0,8.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,2000.0,136.0,Jeff Abbott,White Sox,27.0,136.0,80.0,242.0,215.0,0.274,59.0,40.0,15.0,1.0,3.0,31.0,29.0,21.0,1.0,38.0,2.0,2.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,2000.0,136.0,Carlos Hernandez,- - -,33.0,136.0,75.0,270.0,242.0,0.256,62.0,44.0,15.0,0.0,3.0,23.0,35.0,21.0,1.0,35.0,4.0,2.0,3.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,2000.0,130.0,Calvin Murray,Giants,28.0,130.0,108.0,229.0,194.0,0.242,47.0,32.0,12.0,1.0,2.0,35.0,22.0,29.0,0.0,33.0,3.0,9.0,3.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,2000.0,130.0,Doug Mirabelli,Giants,29.0,130.0,82.0,273.0,230.0,0.23,53.0,35.0,10.0,2.0,6.0,23.0,28.0,36.0,2.0,57.0,2.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,2000.0,130.0,Midre Cummings,- - -,28.0,130.0,98.0,227.0,206.0,0.277,57.0,43.0,10.0,0.0,4.0,29.0,24.0,17.0,1.0,28.0,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,2000.0,128.0,Bill Haselman,Rangers,34.0,128.0,62.0,210.0,193.0,0.275,53.0,29.0,18.0,0.0,6.0,23.0,26.0,15.0,0.0,36.0,1.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,2000.0,128.0,Dan Wilson,Mariners,31.0,128.0,90.0,303.0,268.0,0.235,63.0,46.0,12.0,0.0,5.0,31.0,27.0,22.0,0.0,51.0,0.0,1.0,2.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,2000.0,125.0,Russ Davis,Giants,30.0,125.0,80.0,192.0,180.0,0.261,47.0,33.0,5.0,0.0,9.0,27.0,24.0,9.0,0.0,29.0,2.0,0.0,3.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,2000.0,124.0,Jerry Hairston,Orioles,24.0,124.0,49.0,212.0,180.0,0.256,46.0,36.0,5.0,0.0,5.0,27.0,19.0,21.0,0.0,22.0,6.0,8.0,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,2000.0,122.0,Luis Lopez,Brewers,29.0,122.0,78.0,225.0,201.0,0.264,53.0,33.0,14.0,0.0,6.0,24.0,27.0,9.0,1.0,35.0,5.0,1.0,2.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,2000.0,122.0,Felix Martinez,Devil Rays,26.0,122.0,106.0,353.0,299.0,0.214,64.0,47.0,11.0,4.0,2.0,42.0,17.0,32.0,0.0,68.0,8.0,9.0,3.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,2000.0,122.0,Dave Hansen,Dodgers,31.0,122.0,102.0,147.0,121.0,0.289,35.0,19.0,6.0,2.0,8.0,18.0,26.0,26.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,2000.0,122.0,Michael Barrett,Expos,23.0,122.0,89.0,297.0,271.0,0.214,58.0,41.0,15.0,1.0,1.0,28.0,22.0,23.0,5.0,35.0,1.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,2000.0,120.0,Kelly Stinnett,Diamondbacks,30.0,120.0,76.0,265.0,240.0,0.217,52.0,37.0,7.0,0.0,8.0,22.0,33.0,19.0,4.0,56.0,6.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,2000.0,120.0,Mike Darr,Padres,24.0,120.0,58.0,228.0,205.0,0.268,55.0,36.0,14.0,4.0,1.0,21.0,30.0,23.0,1.0,45.0,0.0,9.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,2000.0,120.0,Greg Norton,White Sox,27.0,120.0,71.0,231.0,201.0,0.244,49.0,36.0,6.0,1.0,6.0,25.0,28.0,26.0,0.0,47.0,2.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,2000.0,120.0,Hal Morris,- - -,35.0,120.0,99.0,204.0,169.0,0.278,47.0,34.0,9.0,1.0,3.0,24.0,14.0,31.0,4.0,26.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,2000.0,118.0,John Mabry,- - -,29.0,118.0,96.0,244.0,226.0,0.235,53.0,32.0,13.0,0.0,8.0,35.0,32.0,15.0,0.0,69.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,2000.0,118.0,Andy Fox,- - -,29.0,118.0,100.0,275.0,250.0,0.232,58.0,44.0,8.0,2.0,4.0,29.0,20.0,22.0,4.0,53.0,3.0,10.0,4.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,2000.0,115.0,Russ Johnson,- - -,27.0,115.0,100.0,263.0,230.0,0.239,55.0,45.0,8.0,0.0,2.0,32.0,20.0,27.0,0.0,40.0,1.0,5.0,2.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,2000.0,114.0,Ben Petrick,Rockies,23.0,114.0,52.0,173.0,146.0,0.322,47.0,33.0,10.0,1.0,3.0,32.0,20.0,20.0,2.0,33.0,2.0,1.0,2.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,2000.0,114.0,Mark Johnson,White Sox,24.0,114.0,75.0,251.0,213.0,0.225,48.0,34.0,11.0,0.0,3.0,29.0,23.0,27.0,0.0,40.0,1.0,3.0,2.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,2000.0,114.0,Shane Halter,Tigers,30.0,114.0,105.0,265.0,238.0,0.261,62.0,45.0,12.0,2.0,3.0,26.0,27.0,14.0,0.0,49.0,1.0,5.0,2.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,2000.0,113.0,Juan Castro,Reds,28.0,113.0,82.0,244.0,224.0,0.241,54.0,36.0,12.0,2.0,4.0,20.0,23.0,14.0,1.0,33.0,0.0,0.0,2.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,2000.0,112.0,Tony Graffanino,- - -,28.0,112.0,70.0,194.0,168.0,0.274,46.0,37.0,6.0,1.0,2.0,33.0,17.0,22.0,0.0,27.0,2.0,7.0,4.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,2000.0,112.0,Adam Piatt,Athletics,24.0,112.0,60.0,182.0,157.0,0.299,47.0,32.0,5.0,5.0,5.0,24.0,23.0,23.0,0.0,44.0,1.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
